shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at
9000004701,1000004701,Correo Argentino,TRK-HMGY24ALF8,DELIVERED,2025-06-12 13:47:23,2025-06-16 13:47:23
9000004702,1000004702,Correo Argentino,TRK-6KBFWBUTZG,DELIVERED,2025-05-13 16:21:23,2025-05-17 16:21:23
9000004703,1000004703,Correo Argentino,,CANCELLED,,
9000004704,1000004704,PICKUP,,SHIPPED,2024-11-25 07:49:47,2024-11-26 07:49:47
9000004705,1000004705,PICKUP,,DELIVERED,2024-10-26 19:50:33,2024-10-27 19:50:33
9000004706,1000004706,Correo Argentino,TRK-SDPEB5BRL0,DELIVERED,2025-05-17 02:15:16,2025-05-23 02:15:16
9000004707,1000004707,Correo Argentino,TRK-4QBKSKTZM9,DELIVERED,2024-01-28 23:43:17,2024-01-31 23:43:17
9000004708,1000004708,PICKUP,,DELIVERED,2024-07-19 15:03:57,2024-07-20 15:03:57
9000004709,1000004709,PICKUP,,DELIVERED,2025-04-01 13:00:31,2025-04-02 13:00:31
9000004710,1000004710,Correo Argentino,TRK-TZMRTR11M8,DELIVERED,2025-02-07 17:40:41,2025-02-11 17:40:41
9000004711,1000004711,PICKUP,,DELIVERED,2024-03-09 06:59:28,2024-03-10 06:59:28
9000004712,1000004712,PICKUP,,DELIVERED,2025-02-09 14:51:35,2025-02-10 14:51:35
9000004713,1000004713,PICKUP,,READY,2025-08-19 19:05:13,2025-08-20 19:05:13
9000004714,1000004714,Correo Argentino,TRK-VWKA1AX85C,DELIVERED,2024-07-23 12:35:50,2024-07-28 12:35:50
9000004715,1000004715,Correo Argentino,TRK-3YAFR1X3WC,DELIVERED,2025-03-04 19:49:09,2025-03-09 19:49:09
9000004716,1000004716,Correo Argentino,TRK-AGN3KOPZSJ,SHIPPED,2024-09-25 17:39:59,2024-09-30 17:39:59
9000004717,1000004717,PICKUP,,DELIVERED,2024-06-28 11:31:05,2024-06-29 11:31:05
9000004718,1000004718,PICKUP,,DELIVERED,2025-08-04 07:38:15,2025-08-05 07:38:15
9000004719,1000004719,PICKUP,,DELIVERED,2024-07-16 12:55:50,2024-07-17 12:55:50
9000004720,1000004720,Correo Argentino,TRK-619LJ3AG19,DELIVERED,2024-08-10 19:24:40,2024-08-13 19:24:40
9000004721,1000004721,PICKUP,,CANCELLED,,
9000004722,1000004722,PICKUP,,DELIVERED,2024-04-15 13:14:10,2024-04-16 13:14:10
9000004723,1000004723,PICKUP,,DELIVERED,2025-06-05 18:47:15,2025-06-06 18:47:15
9000004724,1000004724,PICKUP,,DELIVERED,2024-06-08 20:25:44,2024-06-09 20:25:44
9000004725,1000004725,PICKUP,,DELIVERED,2024-06-11 08:55:10,2024-06-12 08:55:10
9000004726,1000004726,Correo Argentino,TRK-Q1LFIX91ZS,DELIVERED,2024-05-04 04:40:17,2024-05-07 04:40:17
9000004727,1000004727,PICKUP,,DELIVERED,2025-08-05 01:35:06,2025-08-06 01:35:06
9000004728,1000004728,Correo Argentino,TRK-397GH1GBZF,DELIVERED,2025-01-24 07:31:10,2025-01-27 07:31:10
9000004729,1000004729,Correo Argentino,,CANCELLED,,
9000004730,1000004730,PICKUP,,SHIPPED,2025-04-02 05:38:16,2025-04-03 05:38:16
9000004731,1000004731,PICKUP,,DELIVERED,2025-08-31 02:21:08,2025-09-01 02:21:08
9000004732,1000004732,PICKUP,,SHIPPED,2025-03-11 21:21:23,2025-03-12 21:21:23
9000004733,1000004733,PICKUP,,SHIPPED,2024-05-11 12:28:07,2024-05-12 12:28:07
9000004734,1000004734,PICKUP,,DELIVERED,2025-02-03 09:55:18,2025-02-04 09:55:18
9000004735,1000004735,Correo Argentino,TRK-K29ULEO7WU,SHIPPED,2024-05-15 08:52:53,2024-05-19 08:52:53
9000004736,1000004736,Correo Argentino,TRK-U3ER94XGPD,DELIVERED,2024-07-17 05:17:22,2024-07-21 05:17:22
9000004737,1000004737,PICKUP,,DELIVERED,2024-07-29 12:41:06,2024-07-30 12:41:06
9000004738,1000004738,PICKUP,,DELIVERED,2025-08-14 04:57:12,2025-08-15 04:57:12
9000004739,1000004739,Correo Argentino,TRK-QIQEHFV9F6,DELIVERED,2025-01-06 15:25:28,2025-01-09 15:25:28
9000004740,1000004740,PICKUP,,DELIVERED,2024-02-27 23:27:20,2024-02-28 23:27:20
9000004741,1000004741,Correo Argentino,TRK-22GCV8CMOY,DELIVERED,2024-07-20 00:38:58,2024-07-25 00:38:58
9000004742,1000004742,Correo Argentino,TRK-SZVJUT7RND,DELIVERED,2024-11-04 18:28:18,2024-11-06 18:28:18
9000004743,1000004743,Correo Argentino,TRK-UPUKFF24VJ,SHIPPED,2025-03-09 11:40:14,2025-03-14 11:40:14
9000004744,1000004744,PICKUP,,CANCELLED,,
9000004745,1000004745,PICKUP,,DELIVERED,2025-07-04 05:40:31,2025-07-05 05:40:31
9000004746,1000004746,Correo Argentino,TRK-3YU5NXR50I,SHIPPED,2025-09-23 14:16:28,2025-09-29 14:16:28
9000004747,1000004747,PICKUP,,DELIVERED,2024-08-12 10:07:47,2024-08-13 10:07:47
9000004748,1000004748,Correo Argentino,TRK-RK4JJ2P1V6,DELIVERED,2025-02-04 22:48:33,2025-02-07 22:48:33
9000004749,1000004749,PICKUP,,SHIPPED,2024-06-09 13:30:22,2024-06-10 13:30:22
9000004750,1000004750,Correo Argentino,TRK-9U7H2S4PGU,DELIVERED,2024-06-10 16:00:01,2024-06-14 16:00:01
9000004751,1000004751,Correo Argentino,,CANCELLED,,
9000004752,1000004752,PICKUP,,DELIVERED,2025-04-28 15:00:40,2025-04-29 15:00:40
9000004753,1000004753,PICKUP,,DELIVERED,2024-11-27 12:30:28,2024-11-28 12:30:28
9000004754,1000004754,Correo Argentino,TRK-W6ZVKRETEL,DELIVERED,2025-05-19 07:07:27,2025-05-22 07:07:27
9000004755,1000004755,PICKUP,,DELIVERED,2025-06-03 00:03:36,2025-06-04 00:03:36
9000004756,1000004756,Correo Argentino,TRK-40NHUXXDXO,SHIPPED,2024-07-02 09:20:10,2024-07-07 09:20:10
9000004757,1000004757,PICKUP,,DELIVERED,2024-04-20 11:28:04,2024-04-21 11:28:04
9000004758,1000004758,PICKUP,,DELIVERED,2025-04-26 12:57:50,2025-04-27 12:57:50
9000004759,1000004759,PICKUP,,DELIVERED,2025-01-05 18:13:08,2025-01-06 18:13:08
9000004760,1000004760,Correo Argentino,TRK-VHHBUVPO8P,READY,2025-01-07 16:12:36,2025-01-10 16:12:36
9000004761,1000004761,PICKUP,,CANCELLED,,
9000004762,1000004762,Correo Argentino,TRK-U50MNM85R0,DELIVERED,2024-09-05 01:12:34,2024-09-09 01:12:34
9000004763,1000004763,Correo Argentino,TRK-VZS9HYSVPD,DELIVERED,2024-02-04 06:15:50,2024-02-07 06:15:50
9000004764,1000004764,PICKUP,,DELIVERED,2025-06-21 15:32:45,2025-06-22 15:32:45
9000004765,1000004765,Correo Argentino,TRK-ES3IWFM2AZ,DELIVERED,2024-04-15 07:33:04,2024-04-19 07:33:04
9000004766,1000004766,PICKUP,,DELIVERED,2024-03-25 04:11:35,2024-03-26 04:11:35
9000004767,1000004767,Correo Argentino,TRK-LNH6T5GWRC,DELIVERED,2024-08-27 23:46:39,2024-08-31 23:46:39
9000004768,1000004768,Correo Argentino,TRK-P9SNF2ZKAP,DELIVERED,2024-01-13 14:05:07,2024-01-16 14:05:07
9000004769,1000004769,PICKUP,,DELIVERED,2025-08-31 07:44:35,2025-09-01 07:44:35
9000004770,1000004770,PICKUP,,DELIVERED,2024-01-11 01:13:13,2024-01-12 01:13:13
9000004771,1000004771,Correo Argentino,TRK-6BM3AQMLTH,DELIVERED,2024-03-29 06:30:22,2024-04-01 06:30:22
9000004772,1000004772,PICKUP,,DELIVERED,2024-02-16 17:14:44,2024-02-17 17:14:44
9000004773,1000004773,Correo Argentino,TRK-AQD4OJ42I9,READY,2025-05-17 05:24:43,2025-05-19 05:24:43
9000004774,1000004774,Correo Argentino,TRK-NIZ5CYMD54,DELIVERED,2024-07-10 03:40:58,2024-07-14 03:40:58
9000004775,1000004775,Correo Argentino,TRK-7FMBX77GK0,DELIVERED,2025-02-23 15:53:00,2025-02-27 15:53:00
9000004776,1000004776,Correo Argentino,TRK-1ZUT2L0167,DELIVERED,2024-05-02 17:46:11,2024-05-05 17:46:11
9000004777,1000004777,Correo Argentino,TRK-FHG8O9IBAY,SHIPPED,2024-11-12 14:13:24,2024-11-16 14:13:24
9000004778,1000004778,Correo Argentino,TRK-2QTF7T5RIX,DELIVERED,2025-08-07 04:54:53,2025-08-10 04:54:53
9000004779,1000004779,Correo Argentino,TRK-JOPD3O4MQN,SHIPPED,2025-04-12 22:43:10,2025-04-14 22:43:10
9000004780,1000004780,Correo Argentino,TRK-E0SWY8YX03,DELIVERED,2024-08-04 12:11:00,2024-08-06 12:11:00
9000004781,1000004781,PICKUP,,DELIVERED,2024-10-12 13:30:49,2024-10-13 13:30:49
9000004782,1000004782,Correo Argentino,TRK-YQAB85JXAW,SHIPPED,2025-06-12 10:49:30,2025-06-14 10:49:30
9000004783,1000004783,PICKUP,,DELIVERED,2024-06-27 00:36:30,2024-06-28 00:36:30
9000004784,1000004784,Correo Argentino,TRK-7PG01DU0UP,DELIVERED,2024-07-17 07:46:18,2024-07-22 07:46:18
9000004785,1000004785,PICKUP,,DELIVERED,2024-07-23 16:31:12,2024-07-24 16:31:12
9000004786,1000004786,Correo Argentino,TRK-HJ7WX6QQRD,DELIVERED,2024-08-30 08:54:10,2024-09-02 08:54:10
9000004787,1000004787,PICKUP,,DELIVERED,2025-04-23 21:01:17,2025-04-24 21:01:17
9000004788,1000004788,PICKUP,,DELIVERED,2024-11-14 00:49:25,2024-11-15 00:49:25
9000004789,1000004789,Correo Argentino,TRK-DM5BF4R8PH,READY,2024-11-03 16:20:51,2024-11-08 16:20:51
9000004790,1000004790,PICKUP,,DELIVERED,2025-05-10 12:58:10,2025-05-11 12:58:10
9000004791,1000004791,Correo Argentino,TRK-ZVHFVQS8ZZ,DELIVERED,2025-04-12 01:42:26,2025-04-15 01:42:26
9000004792,1000004792,Correo Argentino,TRK-I0VBBYZQMV,DELIVERED,2025-06-14 13:27:06,2025-06-18 13:27:06
9000004793,1000004793,PICKUP,,DELIVERED,2024-06-30 11:02:15,2024-07-01 11:02:15
9000004794,1000004794,PICKUP,,DELIVERED,2024-03-27 15:10:32,2024-03-28 15:10:32
9000004795,1000004795,PICKUP,,DELIVERED,2024-11-30 17:21:25,2024-12-01 17:21:25
9000004796,1000004796,Correo Argentino,TRK-22LKEJSH6D,SHIPPED,2025-01-02 08:37:06,2025-01-07 08:37:06
9000004797,1000004797,PICKUP,,DELIVERED,2025-03-29 16:45:14,2025-03-30 16:45:14
9000004798,1000004798,Correo Argentino,TRK-67AT6UEMX8,DELIVERED,2025-03-16 16:32:29,2025-03-21 16:32:29
9000004799,1000004799,PICKUP,,DELIVERED,2024-06-12 15:21:11,2024-06-13 15:21:11
9000004800,1000004800,PICKUP,,DELIVERED,2024-11-15 05:04:26,2024-11-16 05:04:26
9000004801,1000004801,Correo Argentino,,CANCELLED,,
9000004802,1000004802,Correo Argentino,TRK-SQQ13DFI17,DELIVERED,2025-05-04 19:37:38,2025-05-11 19:37:38
9000004803,1000004803,PICKUP,,CANCELLED,,
9000004804,1000004804,Correo Argentino,TRK-4M5U77QQKF,SHIPPED,2024-11-05 22:11:36,2024-11-07 22:11:36
9000004805,1000004805,Correo Argentino,TRK-8L1TOWL21Y,DELIVERED,2024-06-27 00:06:54,2024-07-04 00:06:54
9000004806,1000004806,Correo Argentino,TRK-QR6X16TUNF,DELIVERED,2024-02-25 07:51:02,2024-03-01 07:51:02
9000004807,1000004807,Correo Argentino,TRK-628WTJL6MN,SHIPPED,2025-04-04 12:37:58,2025-04-09 12:37:58
9000004808,1000004808,Correo Argentino,TRK-XWSW74QJGB,DELIVERED,2024-12-21 07:31:09,2024-12-25 07:31:09
9000004809,1000004809,PICKUP,,DELIVERED,2024-08-07 19:42:08,2024-08-08 19:42:08
9000004810,1000004810,Correo Argentino,TRK-Y625N2LAEQ,DELIVERED,2024-03-20 20:02:44,2024-03-25 20:02:44
9000004811,1000004811,Correo Argentino,TRK-N94XMI9A7L,DELIVERED,2025-02-07 11:55:10,2025-02-12 11:55:10
9000004812,1000004812,PICKUP,,CANCELLED,,
9000004813,1000004813,Correo Argentino,TRK-LQH9J4JN6F,DELIVERED,2024-02-10 20:42:34,2024-02-15 20:42:34
9000004814,1000004814,Correo Argentino,TRK-INOZE864OE,DELIVERED,2024-05-08 15:31:16,2024-05-13 15:31:16
9000004815,1000004815,PICKUP,,DELIVERED,2025-07-13 23:01:24,2025-07-14 23:01:24
9000004816,1000004816,Correo Argentino,,CANCELLED,,
9000004817,1000004817,Correo Argentino,TRK-COQH6TXK6V,DELIVERED,2024-02-17 15:52:15,2024-02-22 15:52:15
9000004818,1000004818,Correo Argentino,TRK-BITPIYY6MH,SHIPPED,2025-02-16 05:00:55,2025-02-22 05:00:55
9000004819,1000004819,Correo Argentino,TRK-GLIVL70PNY,DELIVERED,2024-12-10 12:58:34,2024-12-14 12:58:34
9000004820,1000004820,PICKUP,,DELIVERED,2024-04-26 14:57:10,2024-04-27 14:57:10
9000004821,1000004821,Correo Argentino,TRK-AH6TIU7O50,DELIVERED,2025-04-16 21:04:24,2025-04-19 21:04:24
9000004822,1000004822,PICKUP,,DELIVERED,2024-08-14 02:38:26,2024-08-15 02:38:26
9000004823,1000004823,Correo Argentino,TRK-0AAV80J4GO,DELIVERED,2024-08-03 14:56:39,2024-08-07 14:56:39
9000004824,1000004824,Correo Argentino,TRK-2CXDKOT1Q3,DELIVERED,2024-06-10 16:10:51,2024-06-15 16:10:51
9000004825,1000004825,Correo Argentino,TRK-IJ3066TGO8,DELIVERED,2025-02-26 13:22:43,2025-02-28 13:22:43
9000004826,1000004826,Correo Argentino,,CANCELLED,,
9000004827,1000004827,PICKUP,,DELIVERED,2024-10-09 05:24:09,2024-10-10 05:24:09
9000004828,1000004828,PICKUP,,SHIPPED,2025-08-27 15:03:06,2025-08-28 15:03:06
9000004829,1000004829,PICKUP,,SHIPPED,2024-05-20 15:37:33,2024-05-21 15:37:33
9000004830,1000004830,PICKUP,,DELIVERED,2025-02-05 02:34:47,2025-02-06 02:34:47
9000004831,1000004831,Correo Argentino,TRK-YH26BEAPK0,DELIVERED,2025-05-31 17:31:33,2025-06-02 17:31:33
9000004832,1000004832,Correo Argentino,TRK-166DXXTPDV,DELIVERED,2024-03-19 07:47:40,2024-03-21 07:47:40
9000004833,1000004833,Correo Argentino,TRK-GOZ2L94BVC,DELIVERED,2025-01-17 03:07:58,2025-01-19 03:07:58
9000004834,1000004834,Correo Argentino,TRK-R09VIBU27E,DELIVERED,2024-08-26 13:25:59,2024-08-30 13:25:59
9000004835,1000004835,PICKUP,,DELIVERED,2025-07-23 02:29:22,2025-07-24 02:29:22
9000004836,1000004836,Correo Argentino,TRK-WPLU6UHOKZ,SHIPPED,2024-10-10 23:52:29,2024-10-12 23:52:29
9000004837,1000004837,PICKUP,,DELIVERED,2025-07-02 03:36:42,2025-07-03 03:36:42
9000004838,1000004838,PICKUP,,SHIPPED,2024-01-30 22:42:37,2024-01-31 22:42:37
9000004839,1000004839,PICKUP,,CANCELLED,,
9000004840,1000004840,Correo Argentino,TRK-G083CJFL7D,DELIVERED,2024-12-06 09:20:21,2024-12-11 09:20:21
9000004841,1000004841,Correo Argentino,TRK-77OWKBZ6HF,SHIPPED,2024-01-21 18:03:58,2024-01-25 18:03:58
9000004842,1000004842,PICKUP,,DELIVERED,2024-03-31 19:16:50,2024-04-01 19:16:50
9000004843,1000004843,Correo Argentino,TRK-A38FK6XCYJ,DELIVERED,2025-03-31 19:15:13,2025-04-04 19:15:13
9000004844,1000004844,PICKUP,,CANCELLED,,
9000004845,1000004845,PICKUP,,DELIVERED,2024-07-25 02:14:15,2024-07-26 02:14:15
9000004846,1000004846,PICKUP,,DELIVERED,2024-09-14 14:48:07,2024-09-15 14:48:07
9000004847,1000004847,PICKUP,,SHIPPED,2024-05-27 03:54:02,2024-05-28 03:54:02
9000004848,1000004848,PICKUP,,DELIVERED,2025-09-19 03:37:50,2025-09-20 03:37:50
9000004849,1000004849,Correo Argentino,TRK-1829EXH8C3,DELIVERED,2025-08-13 06:04:45,2025-08-16 06:04:45
9000004850,1000004850,PICKUP,,DELIVERED,2024-02-29 01:09:04,2024-03-01 01:09:04
9000004851,1000004851,Correo Argentino,TRK-27N7GH3YM1,DELIVERED,2025-02-22 22:34:20,2025-02-27 22:34:20
9000004852,1000004852,Correo Argentino,TRK-H7YDYYRMR1,SHIPPED,2024-10-15 17:16:59,2024-10-20 17:16:59
9000004853,1000004853,PICKUP,,DELIVERED,2025-03-07 17:55:49,2025-03-08 17:55:49
9000004854,1000004854,PICKUP,,DELIVERED,2024-05-28 16:04:59,2024-05-29 16:04:59
9000004855,1000004855,Correo Argentino,TRK-JKET4WNR2U,DELIVERED,2025-02-13 21:29:50,2025-02-16 21:29:50
9000004856,1000004856,PICKUP,,DELIVERED,2024-12-16 15:08:35,2024-12-17 15:08:35
9000004857,1000004857,PICKUP,,DELIVERED,2025-02-15 18:31:31,2025-02-16 18:31:31
9000004858,1000004858,PICKUP,,DELIVERED,2024-11-11 06:49:58,2024-11-12 06:49:58
9000004859,1000004859,PICKUP,,DELIVERED,2024-08-14 09:58:09,2024-08-15 09:58:09
9000004860,1000004860,PICKUP,,CANCELLED,,
9000004861,1000004861,Correo Argentino,TRK-JIW5Y5ZR2K,DELIVERED,2024-08-28 20:24:45,2024-09-01 20:24:45
9000004862,1000004862,PICKUP,,DELIVERED,2024-03-22 17:28:41,2024-03-23 17:28:41
9000004863,1000004863,PICKUP,,DELIVERED,2024-04-18 03:31:36,2024-04-19 03:31:36
9000004864,1000004864,PICKUP,,DELIVERED,2025-08-28 22:35:06,2025-08-29 22:35:06
9000004865,1000004865,Correo Argentino,TRK-KUFDESMKLB,DELIVERED,2024-12-30 01:16:15,2025-01-01 01:16:15
9000004866,1000004866,PICKUP,,DELIVERED,2024-12-16 19:27:49,2024-12-17 19:27:49
9000004867,1000004867,PICKUP,,CANCELLED,,
9000004868,1000004868,PICKUP,,DELIVERED,2024-05-07 07:26:19,2024-05-08 07:26:19
9000004869,1000004869,Correo Argentino,TRK-1Z3D29SLNM,DELIVERED,2024-08-02 22:49:38,2024-08-05 22:49:38
9000004870,1000004870,PICKUP,,DELIVERED,2025-06-05 10:48:10,2025-06-06 10:48:10
9000004871,1000004871,PICKUP,,DELIVERED,2025-02-23 08:22:50,2025-02-24 08:22:50
9000004872,1000004872,Correo Argentino,TRK-ZDTOAIXWI3,DELIVERED,2025-09-08 12:01:39,2025-09-15 12:01:39
9000004873,1000004873,PICKUP,,DELIVERED,2025-06-11 08:57:56,2025-06-12 08:57:56
9000004874,1000004874,Correo Argentino,TRK-CF4OG7V39D,DELIVERED,2025-01-01 15:47:08,2025-01-06 15:47:08
9000004875,1000004875,PICKUP,,DELIVERED,2024-01-29 07:25:37,2024-01-30 07:25:37
9000004876,1000004876,Correo Argentino,TRK-WB3DL2ZXDF,DELIVERED,2024-09-21 23:50:03,2024-09-24 23:50:03
9000004877,1000004877,PICKUP,,DELIVERED,2024-05-10 06:11:39,2024-05-11 06:11:39
9000004878,1000004878,PICKUP,,DELIVERED,2024-01-20 21:24:34,2024-01-21 21:24:34
9000004879,1000004879,PICKUP,,DELIVERED,2024-08-21 09:35:46,2024-08-22 09:35:46
9000004880,1000004880,PICKUP,,DELIVERED,2025-09-08 23:35:21,2025-09-09 23:35:21
9000004881,1000004881,Correo Argentino,TRK-2DDZ0HO37W,DELIVERED,2024-04-22 18:06:19,2024-04-27 18:06:19
9000004882,1000004882,Correo Argentino,TRK-A4HB7VL8YN,DELIVERED,2025-09-01 03:58:14,2025-09-05 03:58:14
9000004883,1000004883,PICKUP,,DELIVERED,2024-12-30 22:54:54,2024-12-31 22:54:54
9000004884,1000004884,Correo Argentino,TRK-DIX6I30UYZ,DELIVERED,2025-08-13 17:18:58,2025-08-15 17:18:58
9000004885,1000004885,Correo Argentino,TRK-RYDGF7WJK1,DELIVERED,2024-07-17 08:10:04,2024-07-21 08:10:04
9000004886,1000004886,Correo Argentino,TRK-N8OVLGYB5Y,DELIVERED,2024-10-21 10:44:00,2024-10-23 10:44:00
9000004887,1000004887,Correo Argentino,TRK-FMSZTVTSET,DELIVERED,2024-10-30 14:25:58,2024-11-02 14:25:58
9000004888,1000004888,Correo Argentino,TRK-6FZYCB83DR,DELIVERED,2024-10-06 16:49:39,2024-10-11 16:49:39
9000004889,1000004889,PICKUP,,DELIVERED,2024-07-26 02:31:18,2024-07-27 02:31:18
9000004890,1000004890,Correo Argentino,TRK-E1CFITYFI7,DELIVERED,2024-08-03 19:44:46,2024-08-08 19:44:46
9000004891,1000004891,Correo Argentino,TRK-4ME6X22ONK,DELIVERED,2024-08-07 08:11:38,2024-08-10 08:11:38
9000004892,1000004892,Correo Argentino,TRK-MCLIUETRLW,DELIVERED,2025-04-07 08:02:35,2025-04-10 08:02:35
9000004893,1000004893,PICKUP,,SHIPPED,2024-12-04 04:36:42,2024-12-05 04:36:42
9000004894,1000004894,PICKUP,,SHIPPED,2025-05-07 13:40:00,2025-05-08 13:40:00
9000004895,1000004895,Correo Argentino,TRK-QQWPWS19Y0,DELIVERED,2025-01-24 08:33:41,2025-01-27 08:33:41
9000004896,1000004896,PICKUP,,DELIVERED,2024-12-06 05:33:01,2024-12-07 05:33:01
9000004897,1000004897,Correo Argentino,TRK-1835J0TL8U,DELIVERED,2024-01-26 04:20:04,2024-01-31 04:20:04
9000004898,1000004898,Correo Argentino,TRK-BDZJI8S6EG,SHIPPED,2025-08-28 00:33:11,2025-08-31 00:33:11
9000004899,1000004899,Correo Argentino,TRK-YD45P9IODL,DELIVERED,2025-08-19 19:50:20,2025-08-22 19:50:20
9000004900,1000004900,Correo Argentino,TRK-UL71BX4EQN,DELIVERED,2025-04-14 21:23:25,2025-04-18 21:23:25
9000004901,1000004901,Correo Argentino,TRK-BEM5LOGM6O,SHIPPED,2025-01-31 18:58:41,2025-02-02 18:58:41
9000004902,1000004902,Correo Argentino,TRK-87Z655PFDI,DELIVERED,2024-10-23 01:18:28,2024-10-27 01:18:28
9000004903,1000004903,Correo Argentino,TRK-5DCGHAH9F7,DELIVERED,2024-08-12 12:39:49,2024-08-14 12:39:49
9000004904,1000004904,PICKUP,,SHIPPED,2024-08-18 23:46:48,2024-08-19 23:46:48
9000004905,1000004905,Correo Argentino,TRK-FANLJAON59,DELIVERED,2024-01-22 02:19:31,2024-01-26 02:19:31
9000004906,1000004906,Correo Argentino,TRK-R5L4M0F3R8,READY,2025-08-25 09:59:36,2025-08-27 09:59:36
9000004907,1000004907,PICKUP,,DELIVERED,2025-04-28 13:49:17,2025-04-29 13:49:17
9000004908,1000004908,PICKUP,,CANCELLED,,
9000004909,1000004909,PICKUP,,READY,2025-07-23 01:22:34,2025-07-24 01:22:34
9000004910,1000004910,Correo Argentino,TRK-RN0C9LDRP7,DELIVERED,2024-10-05 04:10:29,2024-10-07 04:10:29
9000004911,1000004911,Correo Argentino,,CANCELLED,,
9000004912,1000004912,PICKUP,,DELIVERED,2025-05-12 23:01:27,2025-05-13 23:01:27
9000004913,1000004913,Correo Argentino,TRK-WDLOOJMFK7,DELIVERED,2024-05-09 21:48:39,2024-05-11 21:48:39
9000004914,1000004914,PICKUP,,DELIVERED,2025-09-14 20:10:45,2025-09-15 20:10:45
9000004915,1000004915,PICKUP,,DELIVERED,2025-02-08 11:10:54,2025-02-09 11:10:54
9000004916,1000004916,Correo Argentino,TRK-TOTPXY8EBB,DELIVERED,2025-07-14 23:55:00,2025-07-17 23:55:00
9000004917,1000004917,PICKUP,,DELIVERED,2025-05-02 06:32:58,2025-05-03 06:32:58
9000004918,1000004918,Correo Argentino,,CANCELLED,,
9000004919,1000004919,PICKUP,,DELIVERED,2025-07-22 08:40:52,2025-07-23 08:40:52
9000004920,1000004920,Correo Argentino,TRK-1Q4OI6UP71,SHIPPED,2024-09-03 08:52:39,2024-09-07 08:52:39
9000004921,1000004921,PICKUP,,SHIPPED,2024-10-13 15:29:19,2024-10-14 15:29:19
9000004922,1000004922,PICKUP,,CANCELLED,,
9000004923,1000004923,PICKUP,,READY,2025-06-19 18:52:51,2025-06-20 18:52:51
9000004924,1000004924,Correo Argentino,TRK-1L24OKP9G4,DELIVERED,2024-02-14 13:38:09,2024-02-17 13:38:09
9000004925,1000004925,PICKUP,,SHIPPED,2024-08-23 19:17:54,2024-08-24 19:17:54
9000004926,1000004926,PICKUP,,SHIPPED,2024-02-27 09:40:31,2024-02-28 09:40:31
9000004927,1000004927,Correo Argentino,TRK-6INDTMC44D,DELIVERED,2024-01-27 04:15:04,2024-02-01 04:15:04
9000004928,1000004928,Correo Argentino,TRK-M7FFTHOAW7,DELIVERED,2024-04-09 12:27:46,2024-04-12 12:27:46
9000004929,1000004929,PICKUP,,DELIVERED,2025-05-04 09:47:42,2025-05-05 09:47:42
9000004930,1000004930,PICKUP,,DELIVERED,2025-09-05 17:28:58,2025-09-06 17:28:58
9000004931,1000004931,Correo Argentino,TRK-BN4APFNEDY,DELIVERED,2025-05-12 19:18:48,2025-05-15 19:18:48
9000004932,1000004932,Correo Argentino,TRK-O2SJOJBNC5,DELIVERED,2024-03-10 12:43:43,2024-03-12 12:43:43
9000004933,1000004933,PICKUP,,DELIVERED,2025-05-09 23:28:13,2025-05-10 23:28:13
9000004934,1000004934,Correo Argentino,TRK-1OCF2N0VH6,SHIPPED,2024-08-28 09:30:46,2024-08-30 09:30:46
9000004935,1000004935,PICKUP,,SHIPPED,2024-05-01 04:48:28,2024-05-02 04:48:28
9000004936,1000004936,PICKUP,,DELIVERED,2024-01-16 23:54:31,2024-01-17 23:54:31
9000004937,1000004937,Correo Argentino,TRK-FVCC281NGU,DELIVERED,2024-10-10 15:36:22,2024-10-14 15:36:22
9000004938,1000004938,PICKUP,,DELIVERED,2024-04-23 00:46:00,2024-04-24 00:46:00
9000004939,1000004939,Correo Argentino,TRK-XKEXGV5HMZ,DELIVERED,2025-03-16 17:15:42,2025-03-19 17:15:42
9000004940,1000004940,Correo Argentino,TRK-F09UIGZPJJ,DELIVERED,2025-08-17 14:51:03,2025-08-21 14:51:03
9000004941,1000004941,PICKUP,,CANCELLED,,
9000004942,1000004942,PICKUP,,SHIPPED,2024-09-12 09:32:44,2024-09-13 09:32:44
9000004943,1000004943,Correo Argentino,TRK-UYX9CT17KV,DELIVERED,2024-06-21 14:11:31,2024-06-25 14:11:31
9000004944,1000004944,Correo Argentino,TRK-LNX37ZOWFD,DELIVERED,2025-02-20 21:38:03,2025-02-27 21:38:03
9000004945,1000004945,PICKUP,,DELIVERED,2024-03-10 19:10:25,2024-03-11 19:10:25
9000004946,1000004946,Correo Argentino,TRK-11GN9VHWD8,DELIVERED,2025-03-18 09:44:37,2025-03-20 09:44:37
9000004947,1000004947,Correo Argentino,,CANCELLED,,
9000004948,1000004948,PICKUP,,DELIVERED,2025-06-23 08:41:45,2025-06-24 08:41:45
9000004949,1000004949,PICKUP,,DELIVERED,2024-05-06 21:09:17,2024-05-07 21:09:17
9000004950,1000004950,PICKUP,,DELIVERED,2024-06-21 22:16:25,2024-06-22 22:16:25
9000004951,1000004951,PICKUP,,DELIVERED,2025-07-05 06:06:44,2025-07-06 06:06:44
9000004952,1000004952,Correo Argentino,TRK-C1092MZKCV,DELIVERED,2025-04-14 03:19:14,2025-04-18 03:19:14
9000004953,1000004953,Correo Argentino,TRK-26SQJ6HK9T,DELIVERED,2024-06-26 22:49:45,2024-07-01 22:49:45
